,material_id,cif,energy_per_atom
7373,C-193924-4401-34,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.27142000
_cell_length_b   3.27220000
_cell_length_c   3.63342000
_cell_angle_alpha   75.45369000
_cell_angle_beta   75.44305000
_cell_angle_gamma   80.81692000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   36.24581251
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.93731871  0.17915081  0.94278102  1
  C  C1  1  0.57693737  0.54075991  0.94313584  1
  C  C2  1  0.36303598  0.32974487  0.70585489  1
  C  C3  1  0.30850606  0.59597574  0.32423257  1
  C  C4  1  0.72429077  0.96794977  0.70568339  1
  C  C5  1  -0.00904970  -0.08767030  0.32421159  1
",-154.20129483333332
1893,C-126175-5026-19,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42919000
_cell_length_b   3.98094000
_cell_length_c   5.70115000
_cell_angle_alpha   52.97735000
_cell_angle_beta   100.13655000
_cell_angle_gamma   88.52614000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.71814668
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.55158696  0.68359543  -0.00047602  1
  C  C1  1  0.33062896  0.57336645  0.55734296  1
  C  C2  1  -0.00308593  0.90687396  0.89069965  1
  C  C3  1  0.66328225  0.23956114  0.22317395  1
  C  C4  1  0.21858984  1.01734964  0.33351367  1
  C  C5  1  0.88569572  0.35078347  0.66710759  1
",-154.446965
384,C-28230-7089-4,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46416000
_cell_length_b   3.32599000
_cell_length_c   6.03414000
_cell_angle_alpha   120.54044000
_cell_angle_beta   100.37929000
_cell_angle_gamma   69.80472000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   39.97437182
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.63965930  0.69412049  0.96893561  1
  C  C1  1  0.16746412  0.51516354  0.84632212  1
  C  C2  1  0.79375627  0.86335131  0.44805850  1
  C  C3  1  0.20971341  0.15955404  0.57298343  1
  C  C4  1  0.01924407  0.34222222  0.36720831  1
  C  C5  1  0.60282854  1.04650121  0.24252103  1
",-154.117094
4687,C-41264-888-30,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46167000
_cell_length_b   3.39595000
_cell_length_c   6.06289000
_cell_angle_alpha   109.96305000
_cell_angle_beta   101.69910000
_cell_angle_gamma   111.29554000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   41.18011411
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.09190727  0.20421831  0.40864442  1
  C  C1  1  0.46424967  0.75229517  0.60418185  1
  C  C2  1  0.31751076  1.05893366  1.00644881  1
  C  C3  1  0.93440924  0.81781726  0.47800377  1
  C  C4  1  0.56035745  0.26870556  0.28188447  1
  C  C5  1  0.70617072  -0.03837546  -0.12020591  1
",-154.16216466666663
2837,C-102922-4323-39,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.45863000
_cell_length_b   4.54564000
_cell_length_c   7.79590000
_cell_angle_alpha   100.35980000
_cell_angle_beta   118.23305000
_cell_angle_gamma   105.64718000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C12
_cell_volume   68.89359374
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.88123134  0.22286394  0.24867500  1
  C  C1  1  0.41409016  0.91400350  0.03935632  1
  C  C2  1  -0.00967814  0.55891499  0.20895373  1
  C  C3  1  0.16000638  -0.09966156  0.54091836  1
  C  C4  1  0.43342080  0.85813583  0.40409214  1
  C  C5  1  0.54269100  0.25569717  0.67824621  1
  C  C6  1  0.74259878  -0.05167249  0.91359112  1
  C  C7  1  0.00070308  0.39015656  0.60586027  1
  C  C8  1  -0.12358299  0.27858089  0.89349694  1
  C  C9  1  0.30982139  0.58113097  0.08125116  1
  C  C10  1  0.54524814  0.19162151  0.36853916  1
  C  C11  1  0.29716327  0.73558328  0.68777349  1
",-154.25069416666665
188,C-72744-8833-13,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46452000
_cell_length_b   3.38025000
_cell_length_c   6.32351000
_cell_angle_alpha   114.29511000
_cell_angle_beta   101.44469000
_cell_angle_gamma   111.14500000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   40.88411907
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.88661925  0.20449420  0.91832002  1
  C  C1  1  1.20015330  0.55262321  0.19333416  1
  C  C2  1  0.93002459  0.68885008  0.51808718  1
  C  C3  1  0.23998221  0.03594423  -0.20705443  1
  C  C4  1  0.21420677  0.38225358  0.39255099  1
  C  C5  1  0.91577238  0.85940840  0.31866249  1
",-154.16237916666668
5670,C-92140-8673-51,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43054000
_cell_length_b   3.41586000
_cell_length_c   5.90350000
_cell_angle_alpha   97.59648000
_cell_angle_beta   87.61280000
_cell_angle_gamma   115.28277000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.92326270
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.44200694  0.58552988  0.22720759  1
  C  C1  1  -0.00294395  0.69689054  0.33926317  1
  C  C2  1  0.77521233  0.25218707  0.89387671  1
  C  C3  1  0.33044899  0.36355132  1.00592807  1
  C  C4  1  0.66385066  1.03023335  0.67259405  1
  C  C5  1  1.10861400  0.91886910  0.56054269  1
",-154.462729
3626,C-40142-1323-36,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.46734000
_cell_length_b   3.36272000
_cell_length_c   5.75110000
_cell_angle_alpha   96.73934000
_cell_angle_beta   115.19773000
_cell_angle_gamma   68.84273000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   40.22852671
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.65777792  0.17384099  0.58232768  1
  C  C1  1  0.19687809  0.34620413  0.70712589  1
  C  C2  1  0.82902662  0.03822983  0.18563463  1
  C  C3  1  0.42433420  0.09346192  0.30856509  1
  C  C4  1  0.59482329  -0.04062521  0.91174279  1
  C  C5  1  0.05572737  0.78700193  0.78672132  1
",-154.14058633333337
9806,C-130505-1819-31,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.48292000
_cell_length_b   3.74814000
_cell_length_c   3.84067000
_cell_angle_alpha   90.03903000
_cell_angle_beta   89.98924000
_cell_angle_gamma   89.99559000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   35.74254021
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.60219888  0.81140957  0.25122901  1
  C  C1  1  0.10218366  0.04001011  0.25086636  1
  C  C2  1  0.60217999  0.54342962  -0.04323965  1
  C  C3  1  0.60210377  0.54385280  0.54570881  1
  C  C4  1  0.10227877  0.30756688  0.95638657  1
  C  C5  1  1.10220254  0.30799006  0.54533502  1
",-154.15865866666667
641,C-53832-8784-12,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.44197000
_cell_length_b   7.13598000
_cell_length_c   5.24597000
_cell_angle_alpha   89.46769000
_cell_angle_beta   89.93582000
_cell_angle_gamma   109.93125000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C14
_cell_volume   85.93530539
_cell_formula_units_Z   14
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.55505297  0.28281338  0.03484458  1
  C  C1  1  0.85723063  0.08280603  0.38906257  1
  C  C2  1  0.92784787  0.15345984  0.65738885  1
  C  C3  1  0.62530253  0.85292077  0.95245363  1
  C  C4  1  0.33739024  0.56151285  0.83452887  1
  C  C5  1  0.15526063  0.88234108  1.07678682  1
  C  C6  1  0.03984498  0.76573661  0.53105893  1
  C  C7  1  0.23909450  0.46893661  0.34693589  1
  C  C8  1  0.52976101  0.75514596  0.69888771  1
  C  C9  1  0.22624130  0.95261187  0.34537462  1
  C  C10  1  0.45691326  0.18234840  0.78201266  1
  C  C11  1  1.04184730  0.26975211  0.20381729  1
  C  C12  1  0.75170288  0.47897340  0.90460460  1
  C  C13  1  0.83781250  0.56547360  0.39081670  1
",-154.18884714285716
320,C-170378-1288-35,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.64714000
_cell_length_b   2.44644000
_cell_length_c   8.95492000
_cell_angle_alpha   114.18580000
_cell_angle_beta   103.56808000
_cell_angle_gamma   70.37593000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C10
_cell_volume   68.21439152
_cell_formula_units_Z   10
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.80998416  0.68230110  0.12456845  1
  C  C1  1  0.96169631  0.51723590  0.73157176  1
  C  C2  1  0.67708324  0.48112276  0.94687425  1
  C  C3  1  0.08558316  1.41138907  0.37044764  1
  C  C4  1  0.17411294  -0.01452492  0.44935906  1
  C  C5  1  0.52943657  0.67488266  0.69246958  1
  C  C6  1  0.02722643  0.14912303  0.84176601  1
  C  C7  1  0.45947309  -0.00900389  0.88082314  1
  C  C8  1  0.31122104  0.18526824  0.62664695  1
  C  C9  1  0.89676596  0.25769815  0.20374735  1
",-154.285483
1043,C-130548-3221-35,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.99430000
_cell_length_b   2.42866000
_cell_length_c   8.12864000
_cell_angle_alpha   112.20051000
_cell_angle_beta   117.13955000
_cell_angle_gamma   100.75398000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.83947312
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.06419944  0.58220126  0.43740780  1
  C  C1  1  0.84180660  1.24938776  0.21542154  1
  C  C2  1  0.73061084  0.58192591  0.10416732  1
  C  C3  1  0.39885035  0.58260331  0.77075120  1
  C  C4  1  0.50997043  0.24994712  0.88222256  1
  C  C5  1  0.17548322  0.24967134  0.54873928  1
",-154.429763
2015,C-136210-9760-9,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.37677000
_cell_length_b   2.46771000
_cell_length_c   5.23217000
_cell_angle_alpha   89.97909000
_cell_angle_beta   90.50247000
_cell_angle_gamma   111.38481000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   40.59565560
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.30566037  0.91298092  -0.08285756  1
  C  C1  1  0.18455039  0.35593104  0.31633976  1
  C  C2  1  0.00819831  -0.23187305  0.44156522  1
  C  C3  1  0.25713916  0.38896134  1.04167772  1
  C  C4  1  0.56289630  0.54376042  0.51823653  1
  C  C5  1  0.38517117  0.95476654  0.64320234  1
",-154.151305
5603,C-53828-4519-25,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.42376000
_cell_length_b   4.19802000
_cell_length_c   4.85776000
_cell_angle_alpha   90.81879000
_cell_angle_beta   119.85029000
_cell_angle_gamma   89.90957000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   42.86480027
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.73332151  0.75313563  0.94065610  1
  C  C1  1  0.26488481  0.59783339  -0.02830875  1
  C  C2  1  0.67500275  0.10087267  0.88101235  1
  C  C3  1  0.32746112  0.16206673  0.53366094  1
  C  C4  1  0.67171406  0.18862457  0.37817953  1
  C  C5  1  0.32439316  0.25011130  0.03115542  1
",-154.2871525
8632,C-170916-5949-4,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.69530000
_cell_length_b   4.30129000
_cell_length_c   4.78554000
_cell_angle_alpha   116.36042000
_cell_angle_beta   104.79708000
_cell_angle_gamma   54.04323000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   55.16711862
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.07454307  0.33869592  0.40690790  1
  C  C1  1  0.93234098  0.35248340  1.09344018  1
  C  C2  1  0.82489811  0.80575751  0.62066178  1
  C  C3  1  0.82566814  0.27692207  0.56468719  1
  C  C4  1  0.71795096  0.73034839  0.09259195  1
  C  C5  1  0.07173491  1.02412338  0.77883396  1
  C  C6  1  0.57650674  0.74354887  0.77832438  1
  C  C7  1  0.57906139  0.05841936  0.40631116  1
",-154.09219125
4747,C-28213-8691-11,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.49085000
_cell_length_b   3.59293000
_cell_length_c   4.35142000
_cell_angle_alpha   84.30533000
_cell_angle_beta   106.61977000
_cell_angle_gamma   110.29268000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   34.99985810
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.52133144  0.40939550  0.12059353  1
  C  C1  1  0.43904249  0.03833968  0.32623541  1
  C  C2  1  0.33232779  0.40899741  0.74426176  1
  C  C3  1  0.14984514  0.66842546  0.12023512  1
  C  C4  1  -0.03808713  0.66813013  0.74426186  1
  C  C5  1  1.04439128  1.03802742  0.53854601  1
",-154.1945785
498,C-40134-7379-7,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.43247000
_cell_length_b   3.88638000
_cell_length_c   4.79270000
_cell_angle_alpha   94.93404000
_cell_angle_beta   73.60544000
_cell_angle_gamma   88.30302000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   43.23566820
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.21305684  0.43918125  0.25717945  1
  C  C1  1  -0.12122550  0.77468918  0.92528754  1
  C  C2  1  0.99184200  0.99379649  0.70075145  1
  C  C3  1  0.54581415  1.10740180  0.59137938  1
  C  C4  1  0.65888164  0.32650911  0.36684330  1
  C  C5  1  0.32459931  0.66201704  0.03495138  1
",-154.46116266666667
3593,C-90858-8157-40,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.45920000
_cell_length_b   4.27025000
_cell_length_c   4.20658000
_cell_angle_alpha   60.66386000
_cell_angle_beta   50.43425000
_cell_angle_gamma   74.88681000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C8
_cell_volume   53.67353076
_cell_formula_units_Z   8
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  1.01536487  0.60462543  0.81931305  1
  C  C1  1  0.43169301  0.68308985  0.60264470  1
  C  C2  1  0.87767646  0.92708021  0.56735033  1
  C  C3  1  0.06265237  -0.07027266  0.11136804  1
  C  C4  1  0.91763939  0.26544436  0.55663256  1
  C  C5  1  0.46131960  0.84842124  0.78403641  1
  C  C6  1  0.83045110  0.60205077  0.27515752  1
  C  C7  1  0.97556610  0.26641200  0.82980489  1
",-154.0854775
4997,C-176689-6597-32,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   2.47926000
_cell_length_b   3.68895000
_cell_length_c   4.89344000
_cell_angle_alpha   87.23293000
_cell_angle_beta   120.46652000
_cell_angle_gamma   70.38946000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C6
_cell_volume   34.99782992
_cell_formula_units_Z   6
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.54956598  0.36937239  0.75781396  1
  C  C1  1  0.16715526  0.73016643  0.05536523  1
  C  C2  1  1.04248772  0.12840798  0.13017863  1
  C  C3  1  0.59562702  0.28512787  0.26163391  1
  C  C4  1  0.99632505  0.21239360  0.62666860  1
  C  C5  1  0.42578606  0.76737293  0.83279546  1
",-154.31402483333332
9778,C-106842-844-45,"# generated using pymatgen
data_C
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.30235000
_cell_length_b   4.32522000
_cell_length_c   6.17710000
_cell_angle_alpha   86.10856000
_cell_angle_beta   95.48332000
_cell_angle_gamma   120.33857000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   C
_chemical_formula_sum   C12
_cell_volume   75.77917076
_cell_formula_units_Z   12
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  C  C0  1  0.40976378  0.65958247  0.15065474  1
  C  C1  1  0.41255671  0.86259577  0.54222526  1
  C  C2  1  0.47133389  0.32775743  0.14572678  1
  C  C3  1  0.40066100  0.16120947  0.93775219  1
  C  C4  1  0.71142814  0.83489636  0.36491092  1
  C  C5  1  0.11834545  0.18391614  0.33094363  1
  C  C6  1  -0.04811246  0.44371208  0.25580451  1
  C  C7  1  0.90196134  0.59866106  0.44752038  1
  C  C8  1  0.44143535  0.85526261  -0.05585015  1
  C  C9  1  0.41112319  0.36165461  0.75003538  1
  C  C10  1  0.44641823  0.69708619  0.75575564  1
  C  C11  1  0.46873718  0.25070701  0.53919063  1
",-154.13921
